gradients/sparse_softmax_cross_entropy_loss/Mul_grad/Mul	Snapshot	GPU-0	31	99	218	(100x1)->(100x1)	0	51	0	gradients/sparse_softmax_cross_entropy_loss/Mul_grad/Mul@GPU-0@(100x1)->(100x1)
sparse_softmax_cross_entropy_loss/num_present/broadcast_weights	Snapshot	GPU-0	30	74	191	(100x1)->(100x1)	0	51	0	sparse_softmax_cross_entropy_loss/num_present/broadcast_weights@GPU-0@(100x1)->(100x1)
gradients/sparse_softmax_cross_entropy_loss/xentropy/xentropy_grad/ExpandDims	ExpandDims	GPU-0	21	153	252	(100x1)(int32 1x1)->(100x1)	0	51	0	gradients/sparse_softmax_cross_entropy_loss/xentropy/xentropy_grad/ExpandDims@GPU-0@(100x1)(int32 1x1)->(100x1)
sequential/dropout/dropout/random_uniform/RandomUniform	RandomUniform	GPU-0	0	414	414	(int32 2x1)->(100x1024)	51	51	0	sequential/dropout/dropout/random_uniform/RandomUniform@GPU-0@(int32 2x1)->(100x1024)
gradients/sequential/conv2d_1/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	0	37773	37773	(100x32x14x14)(int32 4x1)(100x64x14x14)->(5x5x32x64)	51	51	0	gradients/sequential/conv2d_1/Conv2D_grad/Conv2DBackpropFilter@GPU-0@(100x32x14x14)(int32 4x1)(100x64x14x14)->(5x5x32x64)
Adam/update_dense_1/kernel/ResourceApplyAdam	ResourceApplyAdam	GPU-0	0	504	504	(tf_resource 1x1)(tf_resource 1x1)(tf_resource 1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1024x10)->(no output info)	51	51	0	Adam/update_dense_1/kernel/ResourceApplyAdam@GPU-0@(tf_resource 1x1)(tf_resource 1x1)(tf_resource 1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1024x10)->(no output info)
global_step/cond/Merge	Merge	GPU-0	29	162	387	(int64 1x1 slot 1 slot )(int64 1x1)->(int64 1x1)(int32 1x1 slot 1 slot )	0	51	0	global_step/cond/Merge@GPU-0@(int64 1x1 slot 1 slot )(int64 1x1)->(int64 1x1)(int32 1x1 slot 1 slot )
gradients/sparse_softmax_cross_entropy_loss/Sum_grad/Reshape/shape	Const	GPU-0	30	75	238	(no input)->(int32 1x1)	0	51	0	gradients/sparse_softmax_cross_entropy_loss/Sum_grad/Reshape/shape@GPU-0@(no input)->(int32 1x1)
gradients/sequential/dense/BiasAdd_grad/BiasAddGrad	BiasAddGrad	GPU-0	0	242	242	(100x1024)->(1024x1)	51	51	0	gradients/sequential/dense/BiasAdd_grad/BiasAddGrad@GPU-0@(100x1024)->(1024x1)
gradients/Fill	Const	GPU-0	12	78	155	(no input)->(1x1)	0	51	0	gradients/Fill@GPU-0@(no input)->(1x1)
